Potential (V),Current (µA)
1.173,52.808334
1.174,53.162502
1.175,53.545834
1.176,53.92917
1.177,54.316666
1.178,54.6875
1.179,55.020832
1.18,55.375
1.181,55.716663
1.182,56.100002
1.183,56.462498
1.184,56.854168
1.185,57.25
1.186,57.654163
1.187,58.045834
1.188,58.40417
1.189,58.766666
1.19,59.12917
1.191,59.516666
1.192,59.900005
1.193,60.3
1.194,60.6875
1.195,61.095837
1.196,61.466663
1.197,61.837498
1.198,62.1875
1.199,62.541668
1.2,62.908337
1.201,63.266666
1.202,63.662495
1.203,64.049995
1.204,64.43333
1.205,64.7875
1.206,65.11667
1.207,65.475006
1.208,65.82916
1.209,66.22083
1.21,66.54584
1.211,66.89167
1.212,67.229164
1.213,67.57916
1.214,67.87916
1.215,68.1625
1.216,68.458336
1.217,68.7375
1.218,69.025
1.219,69.30417
1.22,69.612495
1.221,69.90833
1.222,70.18333
1.223,70.49166
1.224,70.77083
1.225,71.025
1.226,71.229164
1.227,71.44167
1.228,71.700005
1.229,71.94583
1.23,72.174995
1.231,72.36667
1.232,72.55834
1.233,72.75
1.234,72.90833
1.235,73.066666
1.236,73.21667
1.237,73.387505
1.238,73.549995
1.239,73.69583
1.24,73.862495
1.241,74.0
1.242,74.15833
1.243,74.29167
1.244,74.4
1.245,74.504166
1.246,74.59167
1.247,74.70417
1.248,74.808334
1.249,74.92084
1.25,75.01666
1.251,75.09167
1.252,75.12083
1.253,75.1625
1.254,75.200005
1.255,75.29584
1.256,75.37917
1.257,75.4375
1.258,75.48334
1.259,75.512505
1.26,75.5625
1.261,75.5625
1.262,75.56251
1.263,75.57084
1.264,75.60834
1.265,75.637505
1.266,75.637505
1.267,75.662506
1.268,75.666664
1.269,75.6875
1.27,75.69583
1.271,75.75
1.272,75.76667
1.273,75.770836
1.274,75.754166
1.275,75.75
1.276,75.74999
1.277,75.73333
1.278,75.745834
1.279,75.69583
1.28,75.67084
1.281,75.63333
1.282,75.645836
1.283,75.62917
1.284,75.6
1.285,75.566666
1.286,75.55417
1.287,75.53333
1.288,75.50833
1.289,75.450005
1.29,75.39167
1.291,75.32916
1.292,75.29583
1.293,75.25
1.294,75.237495
1.295,75.21667
1.296,75.225
1.297,75.1875
1.298,75.13334
1.299,75.07917
1.3,75.025
1.301,75.020836
1.302,75.01666
1.303,75.020836
1.304,74.99583
1.305,74.97083
1.306,74.94167
1.307,74.9
1.308,74.84583
1.309,74.81251
1.31,74.8
1.311,74.77917
1.312,74.791664
1.313,74.770836
1.314,74.74167
1.315,74.69584
1.316,74.666664
1.317,74.666664
1.318,74.6625
1.319,74.666664
1.32,74.65833
1.321,74.666664
1.322,74.69583
1.323,74.7125
1.324,74.745834
1.325,74.73334
1.326,74.75
1.327,74.74167
1.328,74.75
1.329,74.775
1.33,74.770836
1.331,74.8
1.332,74.8375
1.333,74.88333
1.334,74.92917
1.335,74.9625
1.336,75.012505
1.337,75.05417
1.338,75.1
1.339,75.14167
1.34,75.17916
1.341,75.237495
1.342,75.29583
1.343,75.32083
1.344,75.34167
1.345,75.36667
1.346,75.44167
1.347,75.48333
1.348,75.525
1.349,75.583336
1.35,75.666664
1.351,75.74167
1.352,75.8125
1.353,75.8375
1.354,75.916664
1.355,75.962494
1.356,76.05416
1.357,76.15
1.358,76.262505
1.359,76.39167
1.36,76.475
1.361,76.57083
1.362,76.59167
1.363,76.63333
1.364,76.683334
1.365,76.77917
1.366,76.87083
1.367,76.9625
1.368,77.0625
1.369,77.183334
1.37,77.30417
1.371,77.39166
1.372,77.4875
1.373,77.55416
1.374,77.67084
1.375,77.75833
1.376,77.87084
1.377,77.975
1.378,78.07083
1.379,78.174995
1.38,78.270836
1.381,78.375
1.382,78.49166
1.383,78.62083
1.384,78.7625
1.385,78.899994
1.386,79.041664
1.387,79.17917
1.388,79.28333
1.389,79.395836
1.39,79.50833
1.391,79.637505
1.392,79.7875
1.393,79.95416
1.394,80.10833
1.395,80.25833
1.396,80.375
1.397,80.55
1.398,80.700005
1.399,80.875
1.4,81.03333
1.401,81.19583
1.402,81.36667
1.403,81.51666
1.404,81.691666
1.405,81.8625
1.406,82.0625
1.407,82.21667
1.408,82.387505
1.409,82.55833
1.41,82.75
1.411,82.95416
1.412,83.14166
1.413,83.37083
1.414,83.5625
1.415,83.762505
1.416,83.96667
1.417,84.14166
1.418,84.3375
1.419,84.520836
1.42,84.75417
1.421,84.975
1.422,85.19584
1.423,85.42084
1.424,85.662506
1.425,85.9
1.426,86.11666
1.427,86.31667
1.428,86.525
1.429,86.75
1.43,87.00417
1.431,87.2875
1.432,87.549995
1.433,87.8125
1.434,88.049995
1.435,88.31667
1.436,88.57083
1.437,88.84583
1.438,89.15833
1.439,89.45416
1.44,89.76249
1.441,90.029175
1.442,90.34167
1.443,90.654175
1.444,90.94584
1.445,91.229164
1.446,91.49167
1.447,91.81666
1.448,92.18333
1.449,92.5375
1.45,92.9
1.451,93.216675
1.452,93.575005
1.453,93.92917
1.454,94.299995
1.455,94.658325
1.456,95.07083
1.457,95.475
1.458,95.9
1.459,96.24583
1.46,96.63333
1.461,97.05833
1.462,97.512505
1.463,97.94167
1.464,98.341675
1.465,98.7875
1.466,99.262505
1.467,99.737495
1.468,100.229164
1.469,100.72083
1.47,101.25
1.471,101.74583
1.472,102.23334
1.473,102.74583
1.474,103.26666
1.475,103.80417
1.476,104.32083
1.477,104.89166
1.478,105.4625
1.479,106.04584
1.48,106.59583
1.481,107.166664
1.482,107.76666
1.483,108.37084
1.484,109.00834
1.485,109.65833
1.486,110.325005
1.487,110.98751
1.488,111.666664
1.489,112.39166
1.49,113.0625
1.491,113.75
1.492,114.42084
1.493,115.19584
1.494,115.958336
1.495,116.74167
1.496,117.520836
1.497,118.32083
1.498,119.166664
1.499,119.96667
1.5,120.80833
1.501,121.65417
1.502,122.5625
1.503,123.470825
1.504,124.37916
1.505,125.29583
1.506,126.26249
1.507,127.270836
1.508,128.26668
1.509,129.22084
1.51,130.19167
1.511,131.25
1.512,132.33333
