Potential (V),Current (µA)
1.335,13.333333
1.336,12.5
1.337,12.5
1.338,13.333333
1.339,14.166667
1.34,15.0
1.341,15.833333
1.342,16.666666
1.343,17.5
1.344,17.5
1.345,15.833333
1.346,15.0
1.347,14.166667
1.348,16.666666
1.349,17.5
1.35,18.333334
1.351,17.5
1.352,18.333334
1.353,18.333334
1.354,18.333334
1.355,18.333334
1.356,18.333334
1.357,18.333334
1.358,18.333334
1.359,20.0
1.36,21.666666
1.361,21.666666
1.362,20.833334
1.363,20.833334
1.364,20.0
1.365,20.0
1.366,20.833334
1.367,22.5
1.368,23.333334
1.369,21.666666
1.37,20.833334
1.371,20.0
1.372,20.833334
1.373,21.666666
1.374,21.666666
1.375,22.5
1.376,23.333334
1.377,24.166666
1.378,24.166666
1.379,23.333334
1.38,23.333334
1.381,23.333334
1.382,24.166666
1.383,25.833334
1.384,25.833334
1.385,25.833334
1.386,25.0
1.387,25.0
1.388,25.0
1.389,25.0
1.39,25.0
1.391,26.666666
1.392,29.166666
1.393,29.166666
1.394,28.333334
1.395,25.833334
1.396,27.5
1.397,29.166666
1.398,29.166666
1.399,30.0
1.4,29.166666
1.401,30.833334
1.402,30.0
1.403,30.0
1.404,30.0
1.405,30.0
1.406,30.833334
1.407,30.833334
1.408,31.666666
1.409,31.666666
1.41,30.833334
1.411,31.666666
1.412,32.5
1.413,34.166668
1.414,35.0
1.415,33.333332
1.416,34.166668
1.417,32.5
1.418,34.166668
1.419,32.5
1.42,35.0
1.421,33.333332
1.422,35.0
1.423,32.5
1.424,35.833332
1.425,35.833332
1.426,35.833332
1.427,35.0
1.428,35.833332
1.429,35.833332
1.43,35.0
1.431,33.333332
1.432,35.0
1.433,35.0
1.434,37.5
1.435,35.0
1.436,37.5
1.437,38.333332
1.438,40.833336
1.439,39.166668
1.44,38.333332
1.441,38.333332
1.442,35.833332
1.443,35.0
1.444,35.0
1.445,38.333332
1.446,38.333332
1.447,39.166668
1.448,38.333332
1.449,38.333332
1.45,38.333332
1.451,40.0
1.452,40.833332
1.453,41.666668
1.454,40.833332
1.455,40.833332
1.456,40.0
1.457,39.166668
1.458,39.166668
1.459,38.333332
1.46,40.833332
1.461,41.666668
1.462,42.5
1.463,41.666668
1.464,41.666668
1.465,41.666668
1.466,40.833332
1.467,39.166668
1.468,40.833332
1.469,41.666668
1.47,42.5
1.471,41.666668
1.472,40.0
1.473,40.0
1.474,39.166668
1.475,40.0
1.476,40.833332
1.477,40.833332
